usage_id,customer_id,usage_date,data_used_gb,call_minutes,sms_count,roaming,network_type
501,1575,05-08-2025,2.14,112,23,FALSE,5G
502,2803,19-10-2025,1.97,42,19,TRUE,5G
503,3447,26-06-2025,2.32,97,13,TRUE,5G
504,1477,30-05-2025,2.14,50,38,TRUE,4G
505,3318,26-04-2025,2.03,32,24,TRUE,5G
506,1968,03-02-2025,0.18,32,39,FALSE,5G
507,3994,05-05-2025,0.98,12,6,FALSE,5G
508,2377,08-11-2025,2.41,14,31,TRUE,4G
509,215,25-09-2025,2.36,113,44,FALSE,4G
510,2216,11-12-2024,2.72,41,8,FALSE,5G
511,4232,30-09-2025,2.39,84,11,FALSE,4G
512,1338,17-08-2025,0.5,78,22,TRUE,4G
513,4407,26-11-2025,2.04,9,9,TRUE,4G
514,1622,07-03-2025,2.5,95,4,FALSE,4G
515,4503,02-10-2025,1.9,113,25,FALSE,4G
516,2225,08-09-2025,1.17,6,35,FALSE,4G
517,1089,06-07-2025,0.22,67,16,TRUE,5G
518,5483,01-12-2024,2.09,30,42,FALSE,5G
519,482,03-01-2025,0.31,89,47,FALSE,4G
520,5769,12-10-2025,1.26,100,35,TRUE,5G
521,564,06-03-2025,1.86,23,22,FALSE,4G
522,4954,20-05-2025,1.85,15,19,TRUE,4G
523,28,05-03-2025,0.78,113,30,FALSE,5G
524,1930,14-09-2025,2.41,6,38,TRUE,5G
525,3727,25-04-2025,0.81,52,32,TRUE,5G
526,4275,22-04-2025,0.29,106,21,FALSE,5G
527,3835,06-08-2025,0.97,18,10,TRUE,4G
528,3015,16-09-2025,0.45,49,38,TRUE,4G
529,4354,16-02-2025,2.8,57,28,FALSE,4G
530,5797,07-07-2025,2.17,23,32,TRUE,4G
531,5398,12-11-2025,2.08,94,48,TRUE,5G
532,5287,17-04-2025,2.84,93,38,TRUE,5G
533,5546,19-06-2025,2.45,116,42,FALSE,5G
534,2699,09-03-2025,0.6,91,2,FALSE,4G
535,762,26-02-2025,2.71,114,26,TRUE,4G
536,2831,28-04-2025,2.75,116,34,FALSE,5G
537,1375,29-12-2024,1.46,75,8,FALSE,4G
538,4247,01-05-2025,0.45,82,6,FALSE,4G
539,582,10-02-2025,2.39,33,44,FALSE,5G
540,5895,16-07-2025,2.89,43,41,FALSE,4G
541,2562,29-05-2025,2.59,46,13,TRUE,4G
542,653,24-05-2025,2.2,111,43,FALSE,5G
543,2356,05-05-2025,2.22,99,28,TRUE,4G
544,2841,11-01-2025,1.15,111,35,TRUE,5G
545,157,06-11-2025,0.27,57,30,FALSE,5G
546,4033,05-09-2025,2.25,14,31,TRUE,5G
547,2048,09-11-2025,1.63,21,36,TRUE,4G
548,1746,01-01-2025,1.15,38,20,FALSE,5G
549,813,18-01-2025,0.54,43,45,FALSE,4G
550,3890,19-02-2025,0.75,30,24,TRUE,5G
551,667,28-02-2025,2.63,36,37,FALSE,5G
552,119,07-10-2025,0.63,47,19,FALSE,5G
553,5463,09-02-2025,2.86,87,2,TRUE,5G
554,10,13-01-2025,0.45,76,23,TRUE,5G
555,4697,11-02-2025,2.26,55,19,TRUE,4G
556,469,24-03-2025,1.84,36,39,FALSE,4G
557,1714,01-10-2025,1.43,71,43,TRUE,5G
558,3912,12-06-2025,1.01,68,45,FALSE,5G
559,5571,04-04-2025,1.74,32,49,FALSE,5G
560,5327,31-05-2025,1.78,88,8,TRUE,5G
561,2032,08-06-2025,2.41,67,49,FALSE,4G
562,4027,18-08-2025,0.2,56,42,TRUE,5G
563,4692,16-11-2025,2.76,117,25,FALSE,5G
564,391,20-06-2025,2.93,57,13,TRUE,4G
565,3307,24-09-2025,2.77,113,11,FALSE,4G
566,3855,29-03-2025,1.12,86,20,TRUE,4G
567,1087,30-08-2025,2.89,30,31,FALSE,5G
568,3022,18-12-2024,0.23,12,13,FALSE,4G
569,2253,14-07-2025,0.78,89,27,TRUE,4G
570,4423,29-11-2024,1.95,9,49,TRUE,5G
571,1656,23-11-2025,0.16,92,26,FALSE,5G
572,3406,08-05-2025,1.58,0,27,TRUE,5G
573,970,07-10-2025,1.02,53,44,TRUE,5G
574,3780,08-07-2025,2.5,65,0,FALSE,5G
575,5326,23-09-2025,2.75,38,44,TRUE,5G
576,5197,09-11-2025,0.6,54,49,TRUE,5G
577,1934,18-02-2025,1.44,40,10,FALSE,4G
578,3257,29-12-2024,1.27,70,4,FALSE,4G
579,2465,16-03-2025,2.99,21,0,FALSE,4G
580,5359,04-12-2024,0.44,89,22,FALSE,4G
581,4192,13-02-2025,1.6,12,42,TRUE,4G
582,3142,16-09-2025,1.46,107,24,TRUE,4G
583,5170,25-08-2025,2.94,114,42,TRUE,5G
584,97,26-09-2025,1.18,65,30,TRUE,5G
585,2810,18-07-2025,0.11,96,7,TRUE,4G
586,3191,17-10-2025,0.84,34,20,FALSE,5G
587,5442,21-03-2025,2.61,109,15,TRUE,4G
588,5714,04-12-2024,1.35,110,24,FALSE,4G
589,418,07-06-2025,2.27,92,11,TRUE,5G
590,1314,30-05-2025,0.73,86,35,FALSE,4G
591,4815,11-07-2025,2.82,33,32,FALSE,4G
592,4856,11-11-2025,1.22,83,18,TRUE,5G
593,5453,11-04-2025,2.98,44,27,FALSE,4G
594,425,02-09-2025,0.22,60,48,FALSE,4G
595,647,01-05-2025,1.03,72,19,TRUE,4G
596,5605,25-04-2025,0.69,108,20,FALSE,4G
597,2271,10-02-2025,2.49,67,18,TRUE,5G
598,527,26-11-2025,1.22,90,44,FALSE,5G
599,2830,04-08-2025,0.35,53,17,TRUE,4G
600,4150,09-09-2025,0.63,110,12,FALSE,5G
601,5195,11-11-2025,1.1,66,30,FALSE,5G
602,3814,07-03-2025,1.51,84,46,TRUE,5G
603,5221,12-09-2025,2.25,18,27,FALSE,5G
604,2937,03-09-2025,2.77,16,37,TRUE,5G
605,5583,07-09-2025,0.58,56,39,TRUE,4G
606,19,09-07-2025,0.89,9,34,FALSE,5G
607,1922,08-07-2025,2.58,41,21,FALSE,5G
608,5044,02-09-2025,2.4,77,23,TRUE,4G
609,3153,02-03-2025,1.15,52,30,TRUE,4G
610,3598,08-02-2025,0.44,33,45,TRUE,5G
611,2599,10-05-2025,1.25,4,34,FALSE,5G
612,1472,21-12-2024,0.83,74,32,FALSE,4G
613,5432,16-12-2024,0.11,48,9,TRUE,4G
614,4116,21-10-2025,2.93,30,8,TRUE,4G
615,3957,21-06-2025,2.03,14,46,TRUE,4G
616,5818,26-02-2025,2.51,65,19,TRUE,4G
617,4562,27-08-2025,1.25,46,20,TRUE,5G
618,1613,07-11-2025,0.2,21,33,TRUE,4G
619,3788,20-03-2025,0.25,18,34,FALSE,4G
620,357,23-06-2025,2.41,100,6,TRUE,4G
621,5854,26-04-2025,1.26,79,10,TRUE,4G
622,5358,05-04-2025,2.71,31,39,TRUE,5G
623,2577,27-09-2025,1.05,104,17,TRUE,5G
624,887,29-10-2025,1.06,93,26,FALSE,5G
625,2921,18-01-2025,1.32,48,48,TRUE,5G
626,2693,27-03-2025,0.14,88,36,FALSE,5G
627,698,05-04-2025,2.94,42,47,TRUE,4G
628,1919,24-04-2025,0.41,6,48,FALSE,5G
629,894,11-07-2025,1.32,85,26,FALSE,5G
630,3781,15-10-2025,2.5,65,17,FALSE,4G
631,2728,21-04-2025,2.77,78,23,TRUE,5G
632,3852,07-10-2025,2.97,12,49,FALSE,5G
633,2955,28-12-2024,1.63,63,5,TRUE,4G
634,5325,08-04-2025,2.41,54,22,FALSE,4G
635,82,12-05-2025,0.88,114,25,FALSE,5G
636,206,31-10-2025,1.3,14,12,FALSE,4G
637,344,24-03-2025,1.32,73,9,TRUE,5G
638,5699,20-04-2025,2.75,56,11,TRUE,5G
639,688,01-10-2025,2.83,79,5,FALSE,4G
640,3776,24-10-2025,0.62,41,40,FALSE,4G
641,4808,25-10-2025,2.11,108,27,FALSE,4G
642,4587,13-10-2025,2.53,3,44,FALSE,4G
643,821,06-11-2025,0.38,73,35,FALSE,4G
644,5015,03-08-2025,2.12,80,17,TRUE,4G
645,3728,14-10-2025,1.64,51,1,TRUE,5G
646,491,01-05-2025,2.83,82,3,FALSE,5G
647,991,12-12-2024,1.21,72,47,FALSE,5G
648,4315,29-04-2025,2.77,30,32,TRUE,5G
649,885,25-01-2025,1.94,113,24,TRUE,4G
650,3991,06-07-2025,0.63,110,48,TRUE,4G
651,3461,06-01-2025,1.19,7,4,FALSE,5G
652,3262,07-03-2025,0.82,113,21,FALSE,4G
653,5148,09-10-2025,1.86,42,47,FALSE,5G
654,4047,28-06-2025,0.18,75,12,FALSE,4G
655,4848,03-12-2024,0.85,46,6,TRUE,5G
656,5686,25-05-2025,0.75,102,33,TRUE,4G
657,5366,14-11-2025,2.24,20,16,TRUE,4G
658,2688,02-08-2025,0.39,60,6,FALSE,5G
659,3354,11-07-2025,1.84,25,4,FALSE,5G
660,399,14-05-2025,0.44,71,12,TRUE,5G
661,4706,14-09-2025,1.81,45,9,FALSE,5G
662,3314,15-07-2025,1.68,83,17,FALSE,4G
663,2656,03-03-2025,0.11,64,29,TRUE,4G
664,1874,05-11-2025,1.46,43,6,TRUE,5G
665,29,01-12-2024,2.01,24,9,FALSE,5G
666,5308,18-08-2025,2.59,74,48,FALSE,4G
667,1644,09-03-2025,1.48,43,2,TRUE,5G
668,2176,13-05-2025,2.35,105,10,TRUE,5G
669,3806,25-05-2025,2.62,59,35,TRUE,4G
670,3656,18-05-2025,2.87,5,3,FALSE,5G
671,1219,01-01-2025,2.03,87,11,TRUE,4G
672,1328,30-11-2024,1.72,5,45,FALSE,4G
673,5424,10-02-2025,1.26,18,10,FALSE,5G
674,1875,12-04-2025,1.23,50,12,FALSE,5G
675,5730,18-01-2025,2.55,91,30,FALSE,5G
676,708,27-01-2025,2.42,99,29,TRUE,4G
677,5149,12-08-2025,2.4,72,13,FALSE,5G
678,1917,12-03-2025,2.37,43,46,FALSE,4G
679,1584,28-12-2024,2.13,89,12,TRUE,4G
680,5570,09-11-2025,1.02,40,42,FALSE,4G
681,2449,16-08-2025,2.46,8,41,FALSE,5G
682,4672,25-11-2025,2.06,95,35,TRUE,4G
683,4016,11-10-2025,1.92,56,12,FALSE,5G
684,735,24-11-2025,2.71,33,45,TRUE,5G
685,5434,07-11-2025,1.55,47,28,TRUE,5G
686,1261,29-04-2025,2.82,63,0,FALSE,5G
687,2072,21-09-2025,0.25,57,24,FALSE,5G
688,4766,25-12-2024,2.16,19,37,TRUE,4G
689,5446,07-02-2025,2.21,66,2,FALSE,4G
690,1180,28-09-2025,2.88,113,8,TRUE,4G
691,810,22-02-2025,1.61,99,30,FALSE,5G
692,4777,20-12-2024,0.95,79,7,TRUE,5G
693,4006,23-02-2025,0.4,62,34,FALSE,4G
694,1790,19-03-2025,0.64,70,26,FALSE,5G
695,391,05-10-2025,0.52,9,41,TRUE,4G
696,2974,19-10-2025,2.29,98,33,FALSE,4G
697,1579,27-11-2025,0.3,85,3,FALSE,5G
698,5126,09-11-2025,2.51,61,30,TRUE,5G
699,1428,23-04-2025,1.42,36,13,FALSE,4G
700,4688,14-09-2025,2.98,3,21,TRUE,4G
701,785,24-02-2025,2.77,1,8,FALSE,4G
702,917,03-03-2025,2.72,23,32,TRUE,4G
703,3627,24-06-2025,1.23,100,3,TRUE,5G
704,4451,24-02-2025,1.51,103,0,FALSE,5G
705,4843,19-06-2025,1.25,3,14,TRUE,4G
706,1010,09-04-2025,1.38,29,9,TRUE,5G
707,414,22-03-2025,1.85,23,16,FALSE,4G
708,2654,30-01-2025,1.8,39,23,FALSE,4G
709,1934,08-03-2025,0.92,8,18,FALSE,4G
710,150,15-06-2025,1.52,18,10,FALSE,5G
711,4175,13-12-2024,1.22,103,3,FALSE,5G
712,2616,17-03-2025,1.58,110,30,TRUE,4G
713,1336,17-02-2025,1.36,32,11,FALSE,4G
714,4584,17-02-2025,1.23,67,6,TRUE,4G
715,1682,06-11-2025,0.63,23,0,TRUE,4G
716,5230,11-10-2025,1.89,82,32,TRUE,4G
717,2466,26-07-2025,1.35,53,28,TRUE,4G
718,1667,25-11-2025,1.13,84,11,TRUE,4G
719,4894,14-09-2025,0.23,13,6,FALSE,4G
720,946,19-01-2025,0.97,7,49,FALSE,5G
721,1076,31-12-2024,1.64,19,24,TRUE,4G
722,895,17-10-2025,2.73,86,18,FALSE,5G
723,4567,05-10-2025,0.12,28,39,TRUE,4G
724,1671,06-09-2025,2.01,61,37,TRUE,4G
725,5435,20-07-2025,0.39,97,47,FALSE,5G
726,3742,03-03-2025,1.38,39,18,TRUE,4G
727,5667,02-01-2025,0.65,26,18,FALSE,5G
728,1335,21-07-2025,2.84,80,46,FALSE,5G
729,3460,26-04-2025,0.68,36,14,TRUE,5G
730,2370,02-01-2025,1.69,80,31,FALSE,4G
731,4395,19-02-2025,2.26,55,16,TRUE,4G
732,5919,26-09-2025,0.84,34,21,TRUE,4G
733,2161,02-10-2025,0.41,11,42,TRUE,4G
734,2177,13-05-2025,0.97,95,26,FALSE,5G
735,5245,31-08-2025,1.58,94,26,TRUE,4G
736,2634,31-07-2025,0.26,66,34,TRUE,4G
737,3306,14-01-2025,2.85,37,20,FALSE,4G
738,5024,07-10-2025,2.65,47,17,FALSE,5G
739,1730,09-06-2025,1.33,75,7,TRUE,4G
740,11,15-09-2025,2.17,41,32,FALSE,5G
741,187,04-10-2025,0.24,83,22,FALSE,4G
742,2272,16-03-2025,2.28,13,34,FALSE,5G
743,1604,06-09-2025,2.77,89,47,FALSE,5G
744,4070,10-05-2025,0.31,98,48,FALSE,4G
745,355,30-04-2025,2.66,21,4,FALSE,4G
746,5023,05-05-2025,0.28,33,41,TRUE,4G
747,3246,22-06-2025,2.99,3,49,TRUE,5G
748,3673,25-09-2025,1.46,79,24,TRUE,5G
749,5529,06-12-2024,2.81,31,40,FALSE,5G
750,4219,19-10-2025,1.82,27,31,TRUE,4G
751,572,21-04-2025,1.68,101,12,FALSE,4G
752,1303,20-02-2025,1.61,115,0,FALSE,4G
753,826,07-04-2025,0.84,99,25,FALSE,4G
754,1566,27-01-2025,2.26,42,2,TRUE,5G
755,193,23-08-2025,2.08,23,33,FALSE,4G
756,5343,13-07-2025,0.45,40,40,FALSE,4G
757,1768,10-01-2025,1.77,0,43,TRUE,4G
758,269,23-03-2025,2.54,48,17,TRUE,5G
759,4684,23-10-2025,2.04,25,41,TRUE,4G
760,4627,11-09-2025,2.07,21,10,FALSE,5G
761,1390,02-12-2024,0.99,108,38,TRUE,4G
762,682,26-11-2025,1.93,48,23,TRUE,4G
763,142,04-03-2025,0.51,30,31,TRUE,5G
764,1542,28-04-2025,0.51,32,41,TRUE,5G
765,4090,03-10-2025,0.11,117,43,FALSE,5G
766,3932,02-03-2025,1.27,59,14,FALSE,4G
767,4101,14-01-2025,2.97,48,3,TRUE,5G
768,310,02-03-2025,0.21,68,13,TRUE,5G
769,1998,20-12-2024,0.59,77,34,FALSE,5G
770,3885,22-12-2024,1.33,26,44,FALSE,5G
771,2599,19-12-2024,2.75,41,30,TRUE,4G
772,5561,16-06-2025,2.66,89,11,TRUE,4G
773,3029,09-10-2025,2.6,42,17,FALSE,5G
774,4280,26-10-2025,1.3,89,11,TRUE,4G
775,5463,18-07-2025,2.43,52,21,FALSE,5G
776,3609,12-08-2025,1.7,69,47,TRUE,5G
777,419,31-05-2025,1.79,106,1,FALSE,5G
778,963,05-05-2025,0.51,30,45,FALSE,4G
779,3074,04-04-2025,2.54,67,13,TRUE,4G
780,1786,07-07-2025,1.69,37,43,TRUE,4G
781,2548,22-01-2025,1.69,70,49,FALSE,4G
782,1771,19-02-2025,2.41,19,24,TRUE,5G
783,5101,10-02-2025,0.98,118,28,FALSE,5G
784,3305,04-11-2025,2.78,77,13,TRUE,4G
785,1724,30-09-2025,2.8,106,9,TRUE,4G
786,2551,09-11-2025,1.36,24,27,TRUE,5G
787,2267,30-07-2025,1.65,34,42,TRUE,4G
788,633,21-07-2025,2.47,100,12,FALSE,5G
789,4432,02-11-2025,1.02,74,17,FALSE,4G
790,2010,21-06-2025,1.38,110,7,TRUE,4G
791,5424,24-02-2025,2.48,64,11,TRUE,4G
792,5674,12-07-2025,1.93,41,4,TRUE,4G
793,2563,14-10-2025,0.98,8,37,TRUE,5G
794,872,22-03-2025,1.8,97,30,FALSE,4G
795,1270,27-08-2025,0.19,29,43,TRUE,4G
796,1130,18-01-2025,2.49,68,4,TRUE,4G
797,3865,15-08-2025,0.62,83,24,TRUE,4G
798,379,06-09-2025,0.14,52,9,TRUE,5G
799,3210,04-10-2025,0.73,81,9,TRUE,5G
800,1789,18-03-2025,1.38,3,31,TRUE,4G
801,5434,15-10-2025,2.59,87,16,FALSE,4G
802,1418,16-03-2025,1.08,115,6,FALSE,5G
803,3839,10-06-2025,2.44,34,12,FALSE,5G
804,2838,13-10-2025,2,72,10,TRUE,5G
805,5822,08-07-2025,1.82,31,11,TRUE,4G
806,2522,24-04-2025,1.37,64,25,TRUE,5G
807,3960,25-02-2025,2.33,72,40,TRUE,4G
808,1392,19-04-2025,2.69,6,38,TRUE,5G
809,418,28-01-2025,0.66,53,6,FALSE,4G
810,2252,17-09-2025,2.96,49,32,TRUE,5G
811,5850,02-08-2025,0.37,82,23,TRUE,5G
812,666,06-07-2025,1.39,8,12,FALSE,5G
813,3335,02-08-2025,0.34,37,13,TRUE,4G
814,2066,18-04-2025,1.75,103,39,FALSE,5G
815,602,27-10-2025,2.1,33,5,TRUE,5G
816,5880,20-11-2025,2.06,119,17,TRUE,5G
817,2887,06-03-2025,0.45,9,41,FALSE,4G
818,3728,07-04-2025,2.53,36,34,FALSE,5G
819,127,22-03-2025,2.47,6,30,FALSE,4G
820,2246,11-05-2025,1.3,22,35,TRUE,5G
821,4359,19-06-2025,2.07,108,37,TRUE,5G
822,2652,01-01-2025,0.4,98,4,FALSE,4G
823,2904,12-08-2025,2.75,94,28,TRUE,4G
824,417,31-01-2025,2.66,91,9,TRUE,4G
825,4887,05-04-2025,0.4,77,42,TRUE,4G
826,4919,18-01-2025,1.77,52,11,TRUE,5G
827,194,10-08-2025,0.58,108,3,TRUE,5G
828,3402,24-01-2025,2.29,61,19,FALSE,4G
829,3523,30-11-2024,2.78,106,45,FALSE,4G
830,2875,17-05-2025,2.09,106,19,FALSE,5G
831,2939,02-09-2025,1.01,43,47,TRUE,4G
832,492,23-01-2025,0.96,49,6,TRUE,4G
833,4811,02-09-2025,1.57,70,15,TRUE,5G
834,3019,05-04-2025,1.39,94,20,TRUE,4G
835,487,05-07-2025,0.52,97,30,FALSE,4G
836,2799,06-03-2025,1.5,113,22,TRUE,4G
837,2323,24-01-2025,2.09,45,43,FALSE,4G
838,279,03-09-2025,2.61,65,16,FALSE,4G
839,2477,12-10-2025,2.2,81,12,FALSE,4G
840,4253,10-10-2025,1.44,41,25,FALSE,4G
841,1691,20-05-2025,1.84,98,34,FALSE,4G
842,5525,09-06-2025,2.82,75,20,TRUE,5G
843,2287,22-02-2025,0.99,25,30,FALSE,4G
844,3504,02-06-2025,2.39,35,26,FALSE,4G
845,4556,02-09-2025,1.97,103,26,FALSE,5G
846,1142,14-08-2025,1.79,109,19,FALSE,4G
847,4880,17-12-2024,2.55,14,9,FALSE,4G
848,36,12-03-2025,0.3,43,1,TRUE,4G
849,2808,21-05-2025,0.82,21,45,FALSE,5G
850,2256,17-05-2025,0.73,38,49,TRUE,5G
851,328,01-04-2025,2.87,42,25,FALSE,5G
852,5697,24-03-2025,2.05,81,31,FALSE,5G
853,3757,22-10-2025,0.59,4,32,FALSE,5G
854,2534,14-02-2025,2.02,67,10,TRUE,4G
855,1782,13-09-2025,2.74,75,29,FALSE,5G
856,347,22-05-2025,0.52,78,30,FALSE,5G
857,568,09-08-2025,1.73,66,19,TRUE,5G
858,148,10-02-2025,0.71,57,13,TRUE,5G
859,5598,04-03-2025,2.28,49,3,FALSE,4G
860,4998,13-04-2025,0.18,45,34,FALSE,4G
861,2188,01-03-2025,0.61,1,21,TRUE,4G
862,4083,16-09-2025,2.76,86,11,TRUE,4G
863,5083,04-09-2025,2.8,113,9,TRUE,4G
864,1679,07-08-2025,1.13,1,4,FALSE,4G
865,2325,12-10-2025,1.79,26,14,TRUE,5G
866,4277,17-08-2025,0.99,49,12,TRUE,4G
867,2954,20-12-2024,1.7,106,40,FALSE,5G
868,4754,08-04-2025,1.27,85,8,TRUE,4G
869,4178,09-03-2025,0.2,52,17,TRUE,4G
870,3690,20-10-2025,2.3,59,15,FALSE,5G
871,711,11-12-2024,1.51,45,46,FALSE,4G
872,5007,01-03-2025,0.27,46,26,TRUE,5G
873,647,20-08-2025,1.32,26,9,FALSE,4G
874,4270,29-04-2025,0.81,3,35,FALSE,4G
875,1452,25-11-2025,1.06,73,22,FALSE,5G
876,2210,27-07-2025,2.88,74,29,TRUE,5G
877,1578,14-10-2025,0.47,40,36,FALSE,5G
878,5884,02-02-2025,1.85,0,48,TRUE,4G
879,739,21-08-2025,0.11,35,23,FALSE,4G
880,5934,05-09-2025,0.35,9,19,FALSE,4G
881,2157,14-09-2025,2.67,55,44,TRUE,5G
882,4750,04-02-2025,2.76,19,5,TRUE,5G
883,4822,04-09-2025,2.3,114,23,FALSE,4G
884,412,29-01-2025,0.67,4,42,FALSE,5G
885,3152,13-08-2025,0.43,105,31,FALSE,4G
886,3400,29-07-2025,2.48,92,44,TRUE,5G
887,1107,16-04-2025,2.15,35,6,TRUE,4G
888,4522,21-02-2025,0.92,4,48,TRUE,5G
889,3794,18-07-2025,0.17,62,21,FALSE,4G
890,4583,25-08-2025,0.35,57,47,TRUE,4G
891,1615,09-09-2025,0.37,21,4,TRUE,4G
892,4014,30-06-2025,1.56,99,37,TRUE,5G
893,3211,26-06-2025,0.35,85,32,FALSE,5G
894,402,04-09-2025,0.31,108,6,TRUE,4G
895,809,27-10-2025,1.79,10,4,FALSE,5G
896,3195,11-03-2025,0.47,108,15,FALSE,5G
897,832,08-07-2025,1.64,0,14,FALSE,5G
898,1170,22-12-2024,2.88,5,12,TRUE,4G
899,3420,10-04-2025,1.4,73,35,TRUE,5G
900,5023,07-12-2024,0.32,21,0,TRUE,4G
901,4573,29-06-2025,0.54,114,16,TRUE,4G
902,4941,06-09-2025,0.5,22,3,FALSE,4G
903,1359,09-07-2025,0.55,115,36,FALSE,4G
904,732,06-09-2025,0.46,31,9,TRUE,4G
905,129,20-04-2025,0.23,76,44,TRUE,5G
906,3194,01-06-2025,0.95,34,26,FALSE,5G
907,4672,20-11-2025,0.16,35,17,FALSE,5G
908,4830,07-05-2025,1.62,35,6,TRUE,4G
909,4568,19-07-2025,1.36,119,14,TRUE,5G
910,3089,14-02-2025,1.48,102,18,FALSE,5G
911,2319,21-01-2025,2.31,11,43,FALSE,5G
912,3825,29-08-2025,0.75,43,17,FALSE,5G
913,1634,08-11-2025,1.63,61,45,FALSE,4G
914,960,08-06-2025,0.93,53,6,FALSE,4G
915,1642,22-01-2025,1.48,35,20,TRUE,4G
916,3871,24-10-2025,0.19,107,1,TRUE,5G
917,5323,09-01-2025,0.33,56,22,TRUE,4G
918,936,05-06-2025,1.25,96,33,FALSE,5G
919,3554,18-05-2025,1.6,5,2,TRUE,5G
920,1332,15-12-2024,0.47,92,3,TRUE,5G
921,4267,27-10-2025,2.24,111,3,FALSE,4G
922,1665,17-04-2025,0.58,25,36,TRUE,5G
923,171,09-12-2024,2.61,59,28,FALSE,5G
924,1726,21-08-2025,2.09,99,11,TRUE,4G
925,1138,10-01-2025,0.52,1,27,FALSE,5G
926,3651,05-11-2025,0.21,59,41,FALSE,4G
927,3123,02-12-2024,1.49,65,32,TRUE,5G
928,3105,07-06-2025,2.69,68,27,FALSE,5G
929,1444,06-11-2025,2.37,30,6,TRUE,5G
930,3445,27-11-2024,1.77,16,36,FALSE,4G
931,1461,23-08-2025,2.74,96,1,TRUE,5G
932,2816,01-08-2025,2.46,81,47,FALSE,5G
933,2921,24-02-2025,1.5,33,40,TRUE,4G
934,4162,02-08-2025,1.85,81,47,FALSE,4G
935,4150,20-12-2024,0.49,8,12,TRUE,5G
936,1126,27-05-2025,0.92,84,32,TRUE,5G
937,4709,11-12-2024,1.69,63,41,FALSE,4G
938,1119,17-08-2025,0.21,83,17,FALSE,5G
939,2634,25-07-2025,1.15,37,43,TRUE,5G
940,1517,17-05-2025,0.45,54,27,TRUE,4G
941,4780,09-11-2025,2,29,36,TRUE,5G
942,2063,05-09-2025,2.83,39,48,FALSE,5G
943,3712,06-04-2025,1.17,36,1,FALSE,4G
944,649,24-05-2025,0.94,111,22,TRUE,5G
945,23,14-07-2025,1.45,117,31,FALSE,5G
946,4684,28-08-2025,1.88,87,6,TRUE,5G
947,4760,11-12-2024,1.49,57,23,FALSE,4G
948,3825,15-09-2025,2.01,117,1,FALSE,5G
949,2628,03-03-2025,2.16,68,46,TRUE,5G
950,3690,21-05-2025,1.28,71,1,TRUE,4G
951,2542,17-05-2025,2.56,90,25,TRUE,5G
952,4459,14-06-2025,1.7,115,9,TRUE,4G
953,1966,01-07-2025,2.34,9,39,TRUE,4G
954,5087,10-10-2025,1.31,60,40,TRUE,5G
955,4906,22-05-2025,2.8,53,38,FALSE,4G
956,2716,22-07-2025,2.02,115,30,TRUE,4G
957,1289,08-03-2025,1.52,100,30,TRUE,5G
958,4620,21-12-2024,1.39,44,42,FALSE,5G
959,3783,31-03-2025,2.57,88,28,FALSE,4G
960,2021,09-10-2025,2.07,72,14,FALSE,4G
961,5300,21-09-2025,2.53,47,31,FALSE,4G
962,2816,07-04-2025,1.01,87,8,FALSE,4G
963,1169,07-09-2025,2.29,118,34,FALSE,4G
964,4988,27-07-2025,1.89,90,20,TRUE,4G
965,5739,06-01-2025,1.93,74,10,FALSE,5G
966,3422,13-02-2025,1.71,10,23,FALSE,5G
967,1277,05-05-2025,0.35,85,26,TRUE,4G
968,2776,26-12-2024,1.75,36,40,TRUE,4G
969,3229,22-07-2025,1.7,104,11,FALSE,5G
970,5272,27-11-2024,1.39,86,12,TRUE,5G
971,237,13-05-2025,0.75,21,21,FALSE,5G
972,3369,07-09-2025,1.6,56,48,FALSE,5G
973,2478,27-09-2025,1.28,87,25,FALSE,4G
974,5392,07-01-2025,0.79,1,49,TRUE,4G
975,1370,28-08-2025,2.05,12,2,TRUE,5G
976,4059,27-11-2024,1.91,101,21,FALSE,5G
977,4532,09-06-2025,0.1,46,5,FALSE,5G
978,2741,10-08-2025,0.9,35,21,FALSE,5G
979,5193,04-02-2025,1.94,76,44,TRUE,5G
980,4108,05-05-2025,0.16,13,1,TRUE,4G
981,849,08-05-2025,1.31,107,16,FALSE,4G
982,449,08-04-2025,2.31,89,1,TRUE,4G
983,5857,23-11-2025,2.15,38,44,TRUE,5G
984,5988,27-01-2025,1.61,101,15,TRUE,5G
985,718,13-08-2025,2.26,45,4,TRUE,5G
986,601,02-02-2025,1.15,98,28,FALSE,5G
987,5633,28-07-2025,1.41,46,34,FALSE,4G
988,199,21-10-2025,0.69,26,16,TRUE,5G
989,404,13-07-2025,2.63,15,38,FALSE,4G
990,5742,30-08-2025,2.33,79,2,TRUE,5G
991,2003,07-04-2025,1.94,3,35,FALSE,5G
992,1996,21-02-2025,1.14,39,40,FALSE,4G
993,1548,10-02-2025,2.39,36,19,TRUE,4G
994,3094,22-07-2025,1.99,8,48,FALSE,5G
995,1267,12-10-2025,2.39,10,29,TRUE,5G
996,1342,06-05-2025,1.21,111,21,TRUE,5G
997,2008,03-12-2024,0.39,29,41,FALSE,5G
998,5307,10-08-2025,1.79,31,33,FALSE,4G
999,5241,24-11-2025,1.6,47,33,TRUE,4G
1000,1663,07-09-2025,0.88,30,9,FALSE,4G
1001,1943,08-07-2025,1.33,100,13,TRUE,4G
