call_id,customer_id,call_date,duration_minutes,call_type,location_city,location_state,network_quality
340,4362,11-06-2025 04:09,6.21,Incoming,New Aaronfort,Maine,Good
341,633,17-05-2025 00:47,0.6,Incoming,South James,Hawaii,Poor
342,779,26-11-2025 11:04,14.71,Incoming,New April,West Virginia,Average
343,5956,30-08-2025 08:00,3.85,Outgoing,East Ericborough,Delaware,Poor
344,1451,04-12-2024 04:13,11.34,Outgoing,West Josephland,Maine,Poor
345,1446,16-06-2025 10:02,9.35,Outgoing,Racheltown,Rhode Island,Good
346,3237,24-10-2025 20:19,16.9,Outgoing,Lake William,Louisiana,Good
347,3561,10-03-2025 09:23,17.01,Incoming,Phillipsburgh,Delaware,Good
348,3284,04-07-2025 21:49,1.99,Outgoing,West Samuel,Virginia,Poor
349,3103,19-12-2024 03:36,19.25,Outgoing,East Tina,Pennsylvania,Good
350,514,01-04-2025 18:40,9.08,Incoming,Johnsonside,Virginia,Average
351,1084,17-08-2025 01:24,2.63,Outgoing,Wellsshire,Missouri,Good
352,2134,15-04-2025 18:53,8.52,Incoming,Markhaven,West Virginia,Poor
353,4873,27-07-2025 02:49,10.5,Incoming,New Tiffany,Indiana,Poor
354,1891,12-06-2025 16:29,4.19,Incoming,Blackfurt,South Carolina,Average
355,184,21-09-2025 09:14,13.16,Outgoing,Perezfort,Idaho,Good
356,877,19-11-2025 20:38,18.32,Outgoing,Michaelside,Nevada,Average
357,2367,15-01-2025 04:54,3.8,Incoming,Petersburgh,South Dakota,Good
358,5771,22-04-2025 02:39,13.44,Incoming,Leeport,Mississippi,Good
359,4225,04-05-2025 21:14,9.87,Outgoing,Ashleefurt,Ohio,Poor
360,237,20-08-2025 19:20,6.8,Outgoing,Port Diana,West Virginia,Poor
361,1893,24-10-2025 20:33,8.19,Outgoing,East Catherine,Idaho,Good
362,243,09-12-2024 15:44,18.88,Outgoing,Port Kyle,Texas,Good
363,3697,25-01-2025 14:04,1.67,Incoming,Christophermouth,Nebraska,Good
364,3410,04-10-2025 09:19,14.18,Outgoing,Lake Paul,Arkansas,Poor
365,455,25-05-2025 12:40,0.79,Outgoing,Hessbury,Michigan,Average
366,5130,27-05-2025 19:37,18.2,Incoming,Lake Cynthia,Minnesota,Good
367,219,21-07-2025 09:00,11.43,Incoming,Smithfurt,North Carolina,Good
368,596,23-12-2024 00:03,14.5,Incoming,Rickyshire,Texas,Average
369,4011,05-04-2025 22:49,3.97,Incoming,Josehaven,New York,Average
370,1124,11-02-2025 07:19,8.38,Incoming,New Paulchester,Missouri,Poor
371,1628,07-02-2025 22:04,16.16,Outgoing,North Jessica,Wyoming,Poor
372,213,04-01-2025 19:51,11.78,Incoming,Audreymouth,Vermont,Good
373,2545,24-08-2025 15:06,0.52,Outgoing,Williamsfort,Alabama,Poor
374,1334,10-04-2025 05:55,7.76,Outgoing,Hicksberg,North Carolina,Poor
375,2331,17-06-2025 13:37,12.13,Incoming,Amandahaven,Mississippi,Good
376,4435,09-08-2025 21:01,9.7,Outgoing,South Paulville,Connecticut,Good
377,329,21-09-2025 07:01,2.3,Incoming,West Craigland,Kentucky,Average
378,3028,09-07-2025 09:49,6.18,Incoming,Lake Andrewville,California,Good
379,73,09-03-2025 12:27,1.91,Outgoing,Jeanport,Virginia,Average
380,4624,23-06-2025 01:22,8.33,Incoming,Wallbury,Delaware,Average
381,4736,27-11-2025 05:33,9.41,Incoming,Ianville,New Jersey,Good
382,30,02-10-2025 17:59,2.56,Outgoing,Leestad,Massachusetts,Poor
383,4438,11-11-2025 10:04,4.11,Incoming,Keithshire,Mississippi,Good
384,5090,13-02-2025 07:55,13.77,Incoming,West Sarah,California,Good
385,5280,04-02-2025 13:15,14.17,Incoming,East Jessicaport,Arizona,Good
386,3932,26-01-2025 09:39,3.22,Incoming,Port Corey,Illinois,Good
387,4102,18-01-2025 12:39,18.82,Outgoing,North Yvonnestad,Pennsylvania,Poor
388,3708,11-05-2025 20:20,15.09,Outgoing,New Daleview,Rhode Island,Poor
389,3890,23-11-2025 05:43,18.56,Incoming,Pageside,Wisconsin,Average
390,1603,20-02-2025 18:15,5.92,Outgoing,Leonchester,Kansas,Average
391,968,24-11-2025 09:24,14.3,Incoming,Jacobstad,Florida,Good
392,123,30-10-2025 00:21,5.64,Outgoing,Christopherport,Arkansas,Poor
393,5080,14-10-2025 12:45,10.59,Outgoing,Aaronside,Michigan,Average
394,3701,04-06-2025 14:37,12.95,Outgoing,Castroside,Hawaii,Poor
395,5524,15-06-2025 12:51,3.56,Outgoing,Jessicafort,Colorado,Good
396,2565,10-08-2025 10:10,19.62,Incoming,South Nicole,Virginia,Poor
397,5183,24-06-2025 14:23,7.75,Incoming,Lisabury,Mississippi,Good
398,3752,16-10-2025 08:41,19.53,Incoming,Travisfort,Connecticut,Average
399,3774,12-03-2025 20:29,14.75,Incoming,East Josestad,Oregon,Average
400,4351,31-05-2025 13:35,1.85,Incoming,West Heather,Michigan,Average
401,715,16-01-2025 22:46,14.79,Outgoing,Millershire,Nebraska,Average
402,2994,29-05-2025 20:23,6.32,Outgoing,Johnnystad,Georgia,Average
403,5223,23-07-2025 04:33,14.52,Incoming,Lake Sabrinaland,Montana,Poor
404,1118,04-07-2025 06:13,5.67,Outgoing,Parkston,California,Good
405,146,05-05-2025 20:42,4.71,Outgoing,West Georgeborough,Pennsylvania,Average
406,1233,23-09-2025 12:19,18.99,Incoming,Edwardside,Massachusetts,Good
407,4239,01-04-2025 03:45,17.49,Incoming,Powelltown,Kentucky,Average
408,5227,21-02-2025 07:31,10.5,Outgoing,Victorfort,Virginia,Good
409,1386,08-03-2025 19:14,4.08,Incoming,South Catherineland,Missouri,Average
410,5446,18-06-2025 06:06,1.04,Outgoing,West Jeffrey,New Hampshire,Poor
411,3558,07-10-2025 06:18,10.53,Incoming,East Saraport,Massachusetts,Good
412,5999,09-11-2025 01:20,6.74,Outgoing,Mariamouth,Arkansas,Good
413,1669,11-06-2025 19:40,15.77,Incoming,Thorntonside,Nebraska,Good
414,3074,22-11-2025 19:06,3.46,Incoming,Tylerchester,Florida,Poor
415,3639,11-08-2025 08:54,17.29,Incoming,Port Valerieland,Rhode Island,Poor
416,770,01-05-2025 05:01,0.54,Outgoing,Kristenhaven,Idaho,Good
417,2078,03-03-2025 23:50,5.71,Outgoing,Donaldton,California,Average
418,1088,04-03-2025 15:11,17.95,Outgoing,Ericbury,Kentucky,Average
419,2406,30-03-2025 12:30,7.61,Outgoing,Cherylstad,Georgia,Poor
420,2796,09-09-2025 04:54,19.67,Outgoing,Beckview,Oregon,Average
421,821,19-03-2025 03:28,4.29,Outgoing,Reedport,Texas,Average
422,1013,11-02-2025 20:33,6.13,Incoming,Samuelchester,Texas,Good
423,3210,21-09-2025 18:21,8.84,Incoming,Port Kristinton,Oklahoma,Good
424,837,16-02-2025 12:59,8.01,Incoming,Jameston,Florida,Poor
425,50,05-05-2025 11:54,14.61,Incoming,Robertberg,Iowa,Average
426,5782,29-12-2024 17:28,2.88,Outgoing,Colleenfort,Delaware,Average
427,5473,11-11-2025 09:26,17.34,Outgoing,Toddmouth,West Virginia,Average
428,3029,30-12-2024 05:18,19.05,Incoming,Port Bradleyfurt,Montana,Good
429,3031,15-10-2025 21:36,9.27,Incoming,Natashatown,Louisiana,Good
430,2394,07-12-2024 09:29,17.9,Incoming,Andersontown,Wisconsin,Poor
431,2945,05-04-2025 00:03,19.55,Outgoing,Kingtown,New Mexico,Average
432,4417,14-09-2025 04:33,10.79,Outgoing,East Jasonstad,Utah,Average
433,44,18-02-2025 14:26,8.16,Outgoing,Glenntown,Louisiana,Good
434,224,13-11-2025 16:43,2.42,Outgoing,East Christopher,Virginia,Average
435,2403,24-11-2025 10:08,15.38,Outgoing,Cristinaville,Ohio,Poor
436,3253,06-03-2025 05:11,18.62,Outgoing,South Johnberg,Arkansas,Poor
437,5885,25-11-2025 10:43,10.23,Outgoing,North Joseph,Oregon,Average
438,4833,29-09-2025 16:45,4.75,Incoming,West Brucechester,Missouri,Good
439,5384,09-11-2025 13:33,18.87,Outgoing,Whitehaven,Alaska,Poor
440,1256,24-11-2025 08:18,9.52,Incoming,Christianview,Virginia,Poor
441,3422,20-09-2025 06:05,17.21,Outgoing,South Erica,Texas,Good
442,4828,13-07-2025 22:45,19.87,Incoming,Allenport,Colorado,Average
443,215,20-04-2025 19:13,4.39,Incoming,East Kyle,Louisiana,Poor
444,1177,03-07-2025 20:45,6.7,Incoming,West Edward,Maine,Average
445,725,10-12-2024 19:18,7.29,Incoming,Joseton,Rhode Island,Average
446,468,03-05-2025 09:44,8.75,Outgoing,Ramirezfurt,Nebraska,Good
447,2876,22-08-2025 07:01,11.22,Outgoing,North Danielle,Kansas,Good
448,2647,30-12-2024 20:09,18.56,Incoming,Jordanville,Missouri,Average
449,3424,22-07-2025 02:10,19.44,Outgoing,North Matthew,Minnesota,Poor
450,1515,18-01-2025 14:52,5.67,Outgoing,West Johnton,Georgia,Poor
451,1364,18-04-2025 23:07,10.56,Outgoing,Patriciafurt,Ohio,Average
452,2805,26-03-2025 05:55,13.5,Incoming,Lake Robertberg,Wisconsin,Poor
453,412,24-11-2025 07:40,18.75,Incoming,South Angelicafort,New Jersey,Average
454,5747,01-05-2025 02:39,19.26,Incoming,Sarahbury,North Dakota,Average
455,774,15-02-2025 15:35,2.42,Incoming,Oliverhaven,Mississippi,Average
456,3506,21-08-2025 20:46,5.01,Outgoing,West Summer,Tennessee,Average
457,1184,28-04-2025 00:55,1.81,Outgoing,Port Jonathan,Arkansas,Good
458,1197,04-05-2025 12:13,5.66,Outgoing,North Sarah,Texas,Poor
459,4889,06-12-2024 05:23,11.69,Outgoing,West Gary,Indiana,Good
460,2597,14-12-2024 17:02,6.85,Outgoing,East Kimberly,Colorado,Good
461,940,18-10-2025 14:07,19.68,Outgoing,Lake Brian,Montana,Poor
462,5768,24-09-2025 00:38,6.03,Incoming,Feliciachester,Louisiana,Poor
463,3987,30-09-2025 17:16,7.1,Incoming,New Donaldburgh,New York,Poor
464,1207,07-11-2025 19:45,16.84,Outgoing,Rachelton,North Dakota,Good
465,5384,18-02-2025 22:24,18.17,Outgoing,North Maria,Utah,Poor
466,3884,12-10-2025 12:58,5.77,Incoming,Haileyberg,Arizona,Good
467,1292,17-01-2025 10:19,16.24,Incoming,Joshuafurt,Nebraska,Average
468,3027,28-03-2025 01:36,12.21,Incoming,Lindahaven,Rhode Island,Poor
469,4373,12-12-2024 05:25,14.41,Incoming,South Todd,Nebraska,Poor
470,5868,05-02-2025 03:31,1.69,Outgoing,Smithburgh,Vermont,Average
471,544,11-07-2025 16:04,1.55,Outgoing,Williamshaven,Arizona,Good
472,535,15-06-2025 18:18,12.22,Outgoing,Joneston,Michigan,Good
473,5818,01-11-2025 00:12,6.79,Outgoing,Riveraborough,Maryland,Good
474,3575,28-04-2025 09:45,11.72,Outgoing,Lake James,Missouri,Average
475,3651,27-08-2025 13:02,7.15,Outgoing,Mahoneyburgh,Michigan,Average
476,5424,03-05-2025 20:45,17.76,Incoming,North Michael,Minnesota,Poor
477,2698,11-11-2025 15:57,6.39,Incoming,West Christinehaven,Washington,Average
478,4090,31-03-2025 18:47,12.73,Outgoing,Owensport,Indiana,Good
479,2305,09-05-2025 02:46,11.53,Incoming,East Rachaelberg,Massachusetts,Poor
480,4646,28-10-2025 10:29,2.4,Outgoing,South Gloriafort,Colorado,Good
481,4143,16-03-2025 21:12,3.81,Incoming,Sharptown,Oklahoma,Poor
482,2362,28-11-2025 04:03,3.7,Outgoing,Lake George,Massachusetts,Average
483,5288,06-04-2025 19:50,12.51,Incoming,Harriston,Virginia,Good
484,4179,14-06-2025 04:59,6.51,Outgoing,Alexborough,Idaho,Good
485,4834,11-02-2025 10:13,6.01,Outgoing,South Dustinville,Ohio,Poor
486,4345,29-09-2025 08:33,1.14,Incoming,New Alyssa,Hawaii,Poor
487,3981,22-09-2025 20:59,19.43,Outgoing,East Williamhaven,Texas,Good
488,3578,19-09-2025 10:36,8.34,Outgoing,East Dawnmouth,Nevada,Average
489,521,06-06-2025 22:50,18.92,Outgoing,South Julie,Hawaii,Poor
490,5272,31-07-2025 15:25,9.92,Incoming,Lake Heatherborough,Rhode Island,Poor
491,1605,31-07-2025 07:19,15.09,Outgoing,Michelleview,North Dakota,Average
492,2079,23-05-2025 19:00,11.44,Outgoing,Lake Bethanystad,Florida,Good
493,5437,16-11-2025 12:37,13.4,Outgoing,Matthewport,Texas,Good
494,5489,27-07-2025 23:17,1.02,Incoming,Amandafurt,Oklahoma,Average
495,1192,01-02-2025 10:30,1.08,Outgoing,Espinozaside,Montana,Average
496,4837,27-09-2025 02:33,18.45,Outgoing,Kevinview,Washington,Poor
497,115,22-04-2025 19:23,1.04,Incoming,Taylorchester,Oklahoma,Poor
498,1702,25-09-2025 18:00,12.51,Outgoing,Port Sharon,Arizona,Good
499,78,19-03-2025 16:29,11.43,Incoming,North Misty,Missouri,Average
500,1131,02-05-2025 22:37,8.36,Outgoing,Lake Brandon,Iowa,Poor
501,4638,16-05-2025 12:56,0.13,Incoming,Port Connorshire,Minnesota,Good
502,496,28-05-2025 02:19,6.37,Outgoing,Meyerston,Mississippi,Good
503,3804,31-05-2025 09:28,17.31,Incoming,Carrborough,Connecticut,Good
504,1807,25-07-2025 13:31,4.92,Outgoing,Jenniferfurt,Nebraska,Average
505,2404,09-10-2025 11:26,9.36,Incoming,Chapmanland,Missouri,Average
506,4166,24-01-2025 17:17,6.28,Outgoing,Bentonburgh,South Dakota,Good
507,4848,18-10-2025 07:04,0.68,Outgoing,Port Alyssa,Texas,Poor
508,4212,18-09-2025 14:01,16.28,Incoming,Bellstad,Wyoming,Good
509,219,04-04-2025 10:02,18.05,Outgoing,Matthewview,Delaware,Poor
510,370,07-01-2025 06:51,8.38,Incoming,Lake Calebchester,Ohio,Good
511,2387,04-07-2025 00:43,5.23,Incoming,Alexandraview,New Hampshire,Good
512,327,01-07-2025 09:03,8.63,Outgoing,Port Catherinechester,Oklahoma,Average
513,4986,14-01-2025 22:55,4.79,Outgoing,South Shawnside,Idaho,Poor
514,642,19-10-2025 00:57,17.01,Outgoing,West David,Hawaii,Poor
515,1109,09-04-2025 15:45,19.76,Outgoing,East Glenda,Kentucky,Average
516,1548,20-06-2025 00:13,11.61,Outgoing,Rubenville,West Virginia,Poor
517,1280,29-10-2025 18:25,15.9,Incoming,Lake Jasonshire,Colorado,Good
518,2192,29-10-2025 04:21,0.34,Outgoing,Lake Anthonychester,Kansas,Good
519,4355,15-09-2025 21:32,2.28,Incoming,West Jennifer,Washington,Good
520,1251,06-02-2025 04:38,4.05,Incoming,West Daniel,Rhode Island,Average
521,705,29-11-2024 06:26,8.11,Outgoing,Tonyabury,Colorado,Good
522,1081,26-05-2025 21:35,2.96,Incoming,Johnsonport,Arizona,Average
523,5216,09-05-2025 22:27,15.78,Outgoing,Port Michaelshire,Rhode Island,Poor
524,3777,16-05-2025 15:39,12.82,Outgoing,Lake Michael,Michigan,Poor
525,3121,04-10-2025 07:43,7.89,Outgoing,South Rebekahbury,North Carolina,Average
526,1347,25-11-2025 03:29,14.63,Incoming,Williamsview,New Hampshire,Average
527,503,21-09-2025 22:03,5.26,Incoming,Huntland,Alaska,Poor
528,5163,22-09-2025 06:33,0.12,Incoming,Lake Jennifershire,Maryland,Average
529,3611,17-02-2025 13:40,15.45,Outgoing,South Deanna,Idaho,Poor
530,3277,12-07-2025 21:51,19.98,Incoming,East Stevenmouth,Florida,Good
531,4453,19-08-2025 14:10,1.07,Incoming,Sandrashire,New Mexico,Poor
532,3247,16-02-2025 15:19,16.09,Outgoing,Port Monica,Kansas,Good
533,1649,03-09-2025 09:43,14.35,Outgoing,Martinezchester,Georgia,Good
534,297,16-10-2025 20:53,1.79,Incoming,Port John,Iowa,Good
535,4863,26-03-2025 15:13,14.56,Outgoing,Baileyburgh,Arizona,Average
536,3679,10-09-2025 22:31,11.18,Outgoing,Everettside,Mississippi,Good
537,231,23-04-2025 21:36,13.83,Incoming,Heatherstad,Louisiana,Poor
538,1749,28-03-2025 03:19,13.17,Outgoing,Castrostad,Virginia,Poor
539,4258,06-05-2025 17:13,16.7,Incoming,Albertmouth,Georgia,Good
540,2837,04-08-2025 14:41,0.47,Incoming,North Hannah,Utah,Good
541,5356,06-07-2025 22:49,7.02,Incoming,South Vincentville,Rhode Island,Average
542,3835,18-08-2025 21:27,14.5,Incoming,East Katherineton,Michigan,Good
543,4844,11-07-2025 21:38,5.37,Outgoing,Katherineside,Texas,Good
544,5825,21-05-2025 01:50,0.24,Outgoing,Lake Courtney,New Hampshire,Good
545,1253,27-06-2025 22:16,13.59,Incoming,West Jasonburgh,Wisconsin,Good
546,4816,14-04-2025 17:56,17.3,Outgoing,West Richard,New Hampshire,Good
547,4270,25-11-2025 12:11,13.15,Incoming,New Marychester,Vermont,Poor
548,4131,17-06-2025 11:32,0.38,Outgoing,West Shelby,Rhode Island,Poor
549,4109,01-08-2025 17:05,12.41,Incoming,Lake Justinview,Oregon,Good
550,2110,02-10-2025 03:32,16.54,Incoming,West Emily,Connecticut,Good
551,2469,20-07-2025 21:21,15.28,Incoming,North Laurie,Illinois,Average
552,745,02-12-2024 09:26,6.17,Incoming,Anthonyport,Michigan,Poor
553,2382,03-04-2025 12:58,11.48,Incoming,Lake Jeffrey,Michigan,Poor
554,2770,20-07-2025 18:52,2.67,Incoming,Port Jared,Kentucky,Poor
555,1722,13-09-2025 10:34,8.75,Incoming,East Kylemouth,Colorado,Poor
556,1466,30-12-2024 05:59,3.85,Incoming,Munozberg,New Mexico,Poor
557,5355,23-01-2025 12:11,14.57,Incoming,New Randallview,New York,Poor
558,4407,25-06-2025 13:40,7.06,Outgoing,North Jenniferview,Indiana,Average
559,3587,24-08-2025 11:45,16.6,Outgoing,East Thomasville,West Virginia,Poor
560,166,11-08-2025 14:40,9.36,Outgoing,Garyside,Montana,Good
561,1416,29-07-2025 11:04,5.96,Incoming,East Tracey,Wyoming,Poor
562,3411,30-12-2024 14:43,12.73,Outgoing,Kimberlyfurt,Kansas,Average
563,1214,26-09-2025 22:11,9.52,Outgoing,Gregoryport,Wyoming,Poor
564,3112,25-11-2025 05:47,6.99,Outgoing,West Ericahaven,Arkansas,Average
565,3967,03-06-2025 04:00,0.58,Incoming,South Colin,South Carolina,Good
566,2522,15-09-2025 12:54,1.36,Outgoing,Michaelview,Mississippi,Good
567,5123,09-02-2025 01:30,7.6,Incoming,Angelaberg,Washington,Poor
568,4508,24-10-2025 13:28,11.39,Outgoing,West Jasonshire,Rhode Island,Poor
569,1074,23-08-2025 17:12,17.56,Outgoing,Lake Jason,South Carolina,Average
570,4799,24-01-2025 04:30,14.63,Incoming,Browningstad,New Mexico,Average
571,3719,23-08-2025 14:50,15.09,Incoming,Davidsonside,New Jersey,Good
572,2081,02-12-2024 00:35,12.77,Incoming,Vanessahaven,Georgia,Average
573,2856,20-05-2025 05:53,10.17,Incoming,Port Benjaminchester,New York,Poor
574,2085,29-09-2025 06:20,12.12,Outgoing,North Omarside,Delaware,Average
575,1366,12-04-2025 04:25,1.98,Outgoing,New Eric,Oklahoma,Poor
576,697,05-05-2025 21:59,18.7,Outgoing,Kiaraview,Maine,Average
577,341,19-10-2025 00:03,6.02,Outgoing,New Randy,Kansas,Poor
578,46,23-08-2025 19:50,5.68,Incoming,Rodriguezland,Virginia,Good
579,3822,24-08-2025 22:01,16.05,Outgoing,Amandabury,Kentucky,Average
580,5896,09-02-2025 12:37,3.7,Incoming,Brendafort,Wyoming,Average
581,3721,20-01-2025 15:28,6.98,Outgoing,Wolfeview,Arkansas,Poor
582,4947,26-02-2025 18:11,17.06,Outgoing,Annaland,Ohio,Good
583,3750,26-10-2025 06:33,12.49,Outgoing,North Joshuastad,Mississippi,Good
584,4249,24-05-2025 18:05,14.03,Incoming,Spencerhaven,Kentucky,Poor
585,2666,30-12-2024 02:05,12.01,Outgoing,Lisaport,New Jersey,Average
586,2146,01-04-2025 23:48,10.01,Incoming,Port Michele,Georgia,Good
587,1048,08-07-2025 14:11,5.39,Incoming,Krystalland,Oregon,Good
588,4244,19-01-2025 16:31,5.91,Incoming,Lake Ricky,Georgia,Average
589,944,01-01-2025 21:42,6.92,Outgoing,Jaredfurt,Kansas,Poor
590,5958,07-01-2025 02:13,15.88,Outgoing,Lake Sonialand,West Virginia,Good
591,4885,19-04-2025 04:50,2.71,Outgoing,Amberberg,Tennessee,Poor
592,2482,23-11-2025 18:59,19.99,Outgoing,Strongshire,Alaska,Average
593,604,07-03-2025 04:22,6.57,Outgoing,Garciaside,Iowa,Good
594,1167,06-04-2025 14:58,6.11,Incoming,Williamsshire,Wyoming,Poor
595,3202,02-04-2025 05:22,10.36,Outgoing,Cassandrashire,Delaware,Average
596,3477,05-04-2025 19:28,7.67,Incoming,Lake Rebecca,New Mexico,Average
597,400,29-12-2024 16:27,6.32,Incoming,Jonborough,North Carolina,Average
598,700,11-01-2025 09:10,15.21,Incoming,West Jose,Delaware,Poor
599,2010,02-03-2025 08:49,14.06,Incoming,Brianview,Delaware,Poor
600,4391,16-06-2025 09:09,15.45,Outgoing,Clarkchester,South Carolina,Average
601,4358,27-08-2025 10:06,19.33,Incoming,Joyton,Indiana,Average
602,1592,08-04-2025 01:45,13.54,Outgoing,Walkerfurt,Alabama,Average
603,2905,15-06-2025 18:50,17.7,Outgoing,Smithshire,South Dakota,Poor
604,2532,24-12-2024 18:48,1.03,Outgoing,Judyville,Kansas,Poor
605,2092,07-06-2025 19:02,15.35,Incoming,Masonshire,Alabama,Poor
606,5192,23-09-2025 22:08,18.68,Incoming,Andrewbury,Colorado,Good
607,4511,16-02-2025 21:01,11.13,Incoming,Amyberg,Washington,Good
608,701,10-05-2025 05:53,11.76,Outgoing,Williamton,Arkansas,Good
609,3992,12-04-2025 00:42,17.02,Outgoing,East Amanda,Wyoming,Poor
610,4849,09-12-2024 14:36,3.92,Incoming,Josephchester,West Virginia,Average
611,4062,23-06-2025 18:54,14.11,Incoming,New Jamie,Hawaii,Good
612,2327,28-04-2025 14:47,10.33,Outgoing,Lake Jennifer,Michigan,Poor
613,5574,22-01-2025 19:20,9.23,Outgoing,Hicksmouth,Texas,Good
614,3693,28-09-2025 23:14,12.38,Outgoing,South Catherinetown,Alabama,Good
615,4830,30-09-2025 16:47,18.94,Incoming,Christinamouth,Kansas,Average
616,5731,22-04-2025 04:13,17.84,Outgoing,Jeremytown,Massachusetts,Average
617,1824,12-11-2025 22:18,2.05,Incoming,Sethchester,Arizona,Average
618,3886,28-10-2025 13:19,18.26,Incoming,South Richard,California,Good
619,5895,09-04-2025 04:39,14.33,Incoming,New Angelafort,Florida,Poor
620,2856,15-02-2025 15:59,3.29,Incoming,Donnafurt,Vermont,Good
621,2624,22-03-2025 10:56,6.07,Outgoing,Colemanfurt,Vermont,Average
622,3766,30-03-2025 18:32,16.47,Outgoing,Mossstad,New Mexico,Good
623,4779,10-01-2025 04:11,6.82,Outgoing,Port Brettfurt,Kansas,Good
624,1067,22-03-2025 22:22,7.1,Outgoing,Ashleymouth,New Jersey,Average
625,5295,29-06-2025 01:40,15.18,Outgoing,Durhamshire,South Dakota,Average
626,4968,01-09-2025 00:01,16.31,Outgoing,West Sarah,West Virginia,Average
627,2389,16-05-2025 10:40,0.47,Incoming,Lake Christopherport,California,Good
628,4290,03-05-2025 11:47,4.72,Incoming,Brianmouth,Indiana,Good
629,3671,19-06-2025 08:54,16.34,Incoming,Zimmermanland,Wyoming,Good
630,4797,10-06-2025 15:14,12.54,Incoming,Justinmouth,Minnesota,Good
631,5361,30-08-2025 08:52,15.96,Incoming,Port Teresafurt,Illinois,Poor
632,1694,25-04-2025 13:52,11.39,Outgoing,Whiteton,Ohio,Poor
633,4613,28-05-2025 00:54,10.16,Outgoing,Port Jacob,Utah,Good
634,4924,05-09-2025 01:06,17.62,Incoming,East Kayla,Iowa,Good
635,3057,13-11-2025 18:47,10.71,Outgoing,New Rachelberg,Ohio,Good
636,3751,23-01-2025 20:42,4.17,Outgoing,Tonyaberg,Georgia,Average
637,3728,24-11-2025 00:12,7.98,Incoming,Aprilmouth,Oklahoma,Good
638,1544,04-01-2025 12:06,10.35,Incoming,East Robertton,North Carolina,Good
639,2026,06-09-2025 02:26,14.36,Incoming,North Shannonstad,Oregon,Poor
640,2675,25-09-2025 15:24,15.44,Outgoing,Laurenville,Minnesota,Good
641,66,17-01-2025 10:21,5.22,Outgoing,Dannyview,Michigan,Poor
642,793,31-01-2025 21:42,16.43,Incoming,Geraldland,New Hampshire,Average
643,425,01-04-2025 14:07,2.63,Incoming,Jasonfort,Kentucky,Average
644,3581,05-01-2025 05:00,17.69,Outgoing,Christopherborough,Hawaii,Average
645,2092,04-04-2025 06:11,14.53,Outgoing,Lake Ryanton,Wisconsin,Average
646,3972,08-04-2025 17:42,17.12,Outgoing,Paulhaven,Maryland,Good
647,1525,06-11-2025 11:45,9.49,Incoming,Darrellfurt,Utah,Poor
648,647,22-11-2025 19:39,12.89,Incoming,Ramirezburgh,Missouri,Average
649,3742,13-03-2025 10:09,19.7,Outgoing,Mirandamouth,Nevada,Poor
650,4484,06-05-2025 14:11,0.16,Incoming,Shelbytown,Ohio,Good
651,4241,28-10-2025 08:59,9.11,Incoming,Mollyburgh,Connecticut,Good
652,4300,11-06-2025 13:37,17.66,Outgoing,Davisfurt,Virginia,Good
653,2838,26-08-2025 07:59,5.19,Incoming,Jonesfurt,Delaware,Good
654,2713,25-05-2025 14:25,18.5,Outgoing,Garciafurt,Delaware,Good
655,4128,21-02-2025 08:49,5.65,Outgoing,Donovanmouth,South Carolina,Average
656,3551,23-12-2024 06:19,5.82,Outgoing,Marquezside,Delaware,Average
657,4183,29-06-2025 06:52,3.52,Incoming,New Carl,Louisiana,Good
658,157,09-10-2025 17:45,17.43,Outgoing,Elizabethbury,Montana,Good
659,4346,19-05-2025 08:45,5.35,Incoming,Mcmillanshire,New Hampshire,Good
